transaction_id,user_id,txn_date,amount,txn_type,status
3072,121,2024-05-28,4912.07,P2P,Failed
3073,121,2024-11-25,3071.01,P2P,Success
3074,121,2024-12-26,4845.01,P2P,Success
3075,122,2024-02-08,628.9,Investment,Failed
3076,122,2024-02-21,1989.49,P2P,Success
3077,122,2024-02-23,2217.78,Recharge,Success
3078,122,2024-02-25,342.27,P2P,Success
3079,122,2024-03-02,4257.92,Bill Payment,Success
3080,122,2024-03-03,299.77,P2P,Success
3081,122,2024-03-05,494.89,P2P,Success
3082,122,2024-03-07,2039.67,Investment,Success
3083,122,2024-03-12,1361.35,P2P,Success
3084,122,2024-03-21,3543.99,P2M,Success
3085,122,2024-03-26,3851.36,P2M,Failed
3086,122,2024-04-06,1724.32,P2M,Success
3087,122,2024-04-14,4196.38,P2M,Success
3088,122,2024-04-26,3906.54,P2M,Success
3089,122,2024-05-16,2687.09,Bill Payment,Success
3090,122,2024-05-29,1546.79,Bill Payment,Success
3091,122,2024-05-30,133.84,P2P,Success
3092,122,2024-05-31,1159.52,Investment,Success
3093,122,2024-06-04,3753.67,Investment,Success
3094,122,2024-06-08,3035.48,P2P,Success
3095,122,2024-06-11,4938.24,Investment,Success
3096,122,2024-06-24,4112.07,Recharge,Success
3097,122,2024-07-06,4122.6,P2P,Success
3098,122,2024-07-08,4327.64,P2M,Reversed
3099,122,2024-08-12,4732.45,P2P,Success
3100,122,2024-08-14,2460.39,P2M,Success
3101,122,2024-08-15,1294.34,Investment,Success
3102,122,2024-08-17,4199.5,P2M,Success
3103,122,2024-08-20,2549.78,Bill Payment,Success
3104,122,2024-08-22,1250.84,Investment,Success
3105,122,2024-09-01,2125.49,Investment,Failed
3106,122,2024-09-17,248.38,P2P,Failed
3107,122,2024-09-19,3929.18,P2P,Success
3108,122,2024-09-30,2719.28,P2M,Success
3109,122,2024-10-09,1133.54,Recharge,Success
3110,122,2024-10-20,3129.6,P2M,Success
3111,122,2024-11-13,4937.88,Recharge,Failed
3112,122,2024-11-22,256.79,P2P,Success
3113,122,2024-12-21,243.64,P2P,Success
3114,122,2024-12-25,1967.36,P2M,Success
3115,124,2024-01-29,1821.91,Recharge,Success
3116,124,2024-02-08,1642.9,Bill Payment,Success
3117,124,2024-02-15,2797.74,P2P,Success
3118,124,2024-02-19,279.8,Bill Payment,Success
3119,124,2024-02-23,646.55,P2M,Success
3120,124,2024-02-28,1613.2,Investment,Success
3121,124,2024-02-28,2452.42,Bill Payment,Failed
3122,124,2024-02-29,3869.09,P2P,Failed
3123,124,2024-03-01,3410.31,P2M,Failed
3124,124,2024-03-02,3709.71,Bill Payment,Failed
3125,124,2024-03-04,4635.65,P2P,Success
3126,124,2024-04-04,2096.93,P2M,Success
3127,124,2024-04-06,1137.2,Recharge,Success
3128,124,2024-04-14,570.24,P2P,Success
3129,124,2024-04-24,3212.07,P2P,Success
3130,124,2024-05-07,78.85,Bill Payment,Success
3131,124,2024-05-11,271.79,Recharge,Failed
3132,124,2024-05-21,2702.41,P2P,Failed
3133,124,2024-05-22,1587.4,Recharge,Success
3134,124,2024-06-13,4003.59,P2M,Success
3135,124,2024-06-23,2525.64,Recharge,Success
3136,124,2024-07-01,1739.59,Investment,Success
3137,124,2024-07-16,4304.53,P2P,Success
3138,124,2024-07-19,3095.74,P2P,Success
3139,124,2024-07-21,1526.62,Bill Payment,Success
3140,124,2024-07-30,1392.2,P2M,Success
3141,124,2024-08-01,653.17,P2M,Failed
3142,124,2024-09-01,2728.45,Investment,Failed
3143,124,2024-09-09,3379.38,Bill Payment,Success
3144,124,2024-09-12,2822.95,P2M,Success
3145,124,2024-09-17,2304.78,Bill Payment,Success
3146,124,2024-09-18,2096.79,P2P,Success
3147,124,2024-09-19,2587.24,P2P,Success
3148,124,2024-10-09,177.24,Recharge,Success
3149,124,2024-10-11,1097.61,P2P,Failed
3150,124,2024-10-23,190.54,Bill Payment,Success
3151,124,2024-10-30,2742.01,Recharge,Success
3152,124,2024-11-04,2073.96,P2M,Success
3153,124,2024-11-08,3138.85,P2P,Success
3154,124,2024-11-12,1296.82,P2P,Success
3155,124,2024-11-16,3646.17,P2M,Success
3156,124,2024-11-17,1545.35,Recharge,Reversed
3157,124,2024-11-27,1637.83,P2P,Success
3158,124,2024-11-28,827.7,P2M,Success
3159,124,2024-12-02,471.4,P2P,Success
3160,124,2024-12-11,2171.72,P2P,Success
3161,124,2024-12-12,3660.31,Bill Payment,Success
3162,124,2024-12-20,2662.36,P2P,Success
3163,125,2024-06-13,1361.67,P2M,Success
3164,125,2024-06-21,3353.17,P2M,Success
3165,125,2024-06-28,3183.27,P2P,Success
3166,125,2024-07-01,1115.18,Bill Payment,Success
3167,125,2024-07-11,1614.66,P2P,Success
3168,125,2024-07-13,3972.41,P2M,Failed
3169,125,2024-07-14,1113.58,P2M,Failed
3170,125,2024-07-15,4624.75,Recharge,Success
3171,125,2024-07-15,2203.76,Recharge,Failed
3172,125,2024-07-16,214.27,Recharge,Failed
3173,125,2024-07-17,1210.14,P2P,Failed
3174,125,2024-07-25,2724.04,P2P,Success
3175,127,2024-06-13,1070.5,Recharge,Success
3176,127,2024-06-14,3027.77,Bill Payment,Success
3177,127,2024-06-16,4338.75,P2M,Success
3178,127,2024-06-22,3577.52,P2M,Success
3179,127,2024-06-25,3617.42,P2P,Success
3180,127,2024-06-30,2568.5,Recharge,Success
3181,127,2024-07-01,894.71,P2P,Success
3182,127,2024-07-03,3718.57,Recharge,Success
3183,127,2024-07-04,4111.91,P2M,Success
3184,127,2024-07-05,4853.3,P2P,Success
3185,127,2024-07-06,1426.38,P2P,Success
3186,127,2024-07-14,1353.09,P2M,Success
3187,127,2024-07-26,1980.43,P2P,Success
3188,127,2024-07-28,2635.86,Bill Payment,Failed
3189,127,2024-08-02,259.8,Bill Payment,Success
3190,127,2024-08-06,2005.45,P2M,Success
3191,127,2024-08-10,4498.07,P2P,Success
3192,127,2024-08-15,2377.63,Bill Payment,Success
3193,127,2024-08-19,2688.19,P2P,Failed
3194,127,2024-09-03,2657.34,Recharge,Success
3195,127,2024-09-06,4688.76,P2P,Success
3196,127,2024-09-10,1765.36,Bill Payment,Success
3197,127,2024-09-12,3286.86,Bill Payment,Failed
3198,127,2024-09-15,894.06,P2M,Success
3199,127,2024-09-16,600.2,Bill Payment,Success
3200,127,2024-09-21,503.3,P2P,Success
3201,127,2024-09-26,3183.02,Recharge,Success
3202,127,2024-09-29,466.31,Recharge,Success
3203,127,2024-10-10,3205.09,P2M,Success
3204,127,2024-10-11,3539.31,P2P,Failed
3205,127,2024-10-19,942.53,P2P,Success
3206,127,2024-10-21,2729.86,Bill Payment,Success
3207,127,2024-10-24,2233.46,Recharge,Success
3208,127,2024-11-03,2620.51,Bill Payment,Success
3209,127,2024-11-14,2574.49,Investment,Success
3210,127,2024-11-17,319.83,P2M,Success
3211,127,2024-11-19,1121.72,P2P,Success
3212,127,2024-11-20,2135.28,Recharge,Success
3213,127,2024-11-21,3135.96,P2P,Success
3214,127,2024-11-22,3460.15,P2P,Success
3215,127,2024-11-24,3468.82,Bill Payment,Success
3216,127,2024-11-29,4430.37,P2P,Success
3217,127,2024-12-01,376.55,P2M,Failed
3218,127,2024-12-05,1381.2,Recharge,Failed
3219,127,2024-12-08,4312.87,P2P,Success
3220,127,2024-12-10,983.82,P2P,Success
3221,127,2024-12-20,3760.94,Bill Payment,Success
3222,127,2024-12-25,4009.71,P2M,Success
3223,127,2024-12-26,3866.27,Bill Payment,Success
3224,127,2024-12-30,2204.7,P2P,Success
3225,129,2024-07-08,4958.44,P2M,Success
3226,129,2024-07-09,3338.55,P2P,Success
3227,129,2024-07-11,2000.88,P2P,Success
3228,129,2024-07-13,626.48,Recharge,Success
3229,129,2024-07-14,956.45,P2M,Success
3230,129,2024-07-24,4677.89,Recharge,Success
3231,129,2024-07-30,1772.85,P2M,Failed
3232,129,2024-08-03,4615.2,P2P,Success
3233,129,2024-08-04,1272.18,Recharge,Success
3234,129,2024-08-12,4325.24,Recharge,Success
3235,129,2024-08-13,3783.55,P2P,Success
3236,129,2024-08-16,1408.19,P2M,Success
3237,129,2024-08-18,3716.05,Bill Payment,Success
3238,129,2024-08-20,73.48,P2P,Success
3239,129,2024-08-21,4771.67,P2M,Success
3240,129,2024-08-26,4683.59,P2P,Success
3241,129,2024-08-28,4268.99,P2M,Success
3242,130,2024-08-14,3775.07,Bill Payment,Success
3243,130,2024-08-15,1276.66,Recharge,Success
3244,130,2024-08-18,4145.11,P2M,Success
3245,130,2024-08-23,4035.23,Bill Payment,Success
3246,130,2024-08-26,3074.04,P2P,Success
3247,130,2024-08-27,2592.13,Investment,Success
3248,130,2024-08-30,2888.34,Bill Payment,Reversed
3249,130,2024-09-04,1160.59,Bill Payment,Success
3250,130,2024-09-12,3722.09,P2P,Success
3251,130,2024-09-18,268.69,Bill Payment,Success
3252,130,2024-09-21,2177.19,P2M,Success
3253,130,2024-09-23,1802.9,Bill Payment,Success
3254,130,2024-09-24,2873.86,Investment,Success
3255,130,2024-09-28,1377.79,Bill Payment,Success
3256,130,2024-10-07,4891.12,P2P,Success
3257,130,2024-10-15,2468.3,P2P,Success
3258,130,2024-10-22,2090.37,P2P,Success
3259,130,2024-10-23,1476.3,P2M,Success
3260,130,2024-10-30,489.78,P2P,Success
3261,130,2024-11-04,4892.61,P2P,Success
3262,130,2024-11-09,3445.91,Recharge,Reversed
3263,130,2024-11-11,2341.55,Bill Payment,Success
3264,130,2024-11-13,4491.96,Recharge,Success
3265,130,2024-11-24,2890.13,P2M,Success
3266,130,2024-12-01,3427.66,Bill Payment,Success
3267,130,2024-12-05,4819.73,P2P,Success
3268,130,2024-12-14,1094.69,P2P,Success
3269,130,2024-12-20,255.75,P2P,Success
3270,130,2024-12-25,914.67,Investment,Success
3271,130,2024-12-27,382.39,P2M,Success
3272,130,2024-12-28,2761.25,P2P,Success
3273,130,2024-12-29,755.92,P2P,Success
3274,131,2024-10-05,3634.45,P2P,Success
3275,131,2024-10-07,1675.56,P2P,Success
3276,131,2024-10-17,595.13,P2M,Success
3277,131,2024-10-21,4853.19,P2M,Success
3278,131,2024-10-26,994.09,Bill Payment,Success
3279,131,2024-10-28,1856.67,P2P,Success
3280,131,2024-11-03,1418.17,P2P,Success
3281,131,2024-11-04,2533.32,Bill Payment,Failed
3282,131,2024-11-05,3955.48,P2M,Failed
3283,131,2024-11-06,352.46,Recharge,Failed
3284,131,2024-11-07,3024.92,P2M,Failed
3285,131,2024-11-16,3767.51,P2M,Success
3286,131,2024-11-17,645.97,P2M,Success
3287,131,2024-11-25,3390.57,P2M,Success
3288,131,2024-11-26,2401.84,Investment,Success
3289,131,2024-11-28,1945.25,Bill Payment,Success
3290,131,2024-11-30,153.71,P2P,Success
3291,131,2024-12-01,4631.02,Bill Payment,Success
3292,131,2024-12-05,208.99,Recharge,Success
3293,131,2024-12-09,4737.2,P2P,Success
3294,131,2024-12-11,2839.87,P2P,Success
3295,131,2024-12-18,3355.75,Bill Payment,Success
3296,131,2024-12-20,2690.87,P2M,Success
3297,131,2024-12-28,2228.31,P2M,Success
3298,131,2024-12-30,2123.37,Bill Payment,Failed
3299,132,2024-12-19,1949.64,P2P,Success
3300,132,2024-12-20,2310.12,Bill Payment,Success
3301,132,2024-12-21,2546.67,P2P,Success
3302,132,2024-12-22,2925.76,P2M,Success
3303,132,2024-12-23,1663.78,P2M,Reversed
3304,132,2024-12-24,2649.0,Bill Payment,Success
3305,132,2024-12-25,3493.6,P2P,Reversed
3306,132,2024-12-26,4355.79,P2P,Success
3307,132,2024-12-27,4534.48,Bill Payment,Success
3308,132,2024-12-28,3715.3,P2M,Success
3309,132,2024-12-29,2885.34,P2M,Failed
3310,132,2024-12-30,1285.8,P2M,Success
3311,133,2024-03-30,220.03,P2P,Success
3312,133,2024-04-05,3310.84,P2M,Success
3313,133,2024-04-08,404.2,Bill Payment,Success
3314,133,2024-04-12,4053.75,Bill Payment,Failed
3315,133,2024-04-21,3871.6,Bill Payment,Success
3316,133,2024-04-29,1821.35,Recharge,Success
3317,133,2024-05-09,3564.28,P2P,Success
3318,133,2024-05-10,1196.2,P2P,Success
3319,133,2024-05-11,2878.14,P2M,Success
3320,133,2024-05-13,3560.11,P2P,Success
3321,133,2024-11-21,3514.2,Recharge,Success
3322,133,2024-11-28,691.75,P2M,Failed
3323,133,2024-12-08,1224.77,P2M,Success
3324,133,2024-12-11,3330.52,P2P,Success
3325,133,2024-12-12,1571.27,P2M,Success
3326,133,2024-12-14,2211.26,P2M,Success
3327,133,2024-12-23,1539.53,P2P,Success
3328,133,2024-12-26,694.57,P2M,Reversed
3329,133,2024-12-29,1472.29,Recharge,Success
3330,134,2024-04-25,1331.9,P2P,Success
3331,134,2024-04-26,4611.27,P2M,Success
3332,134,2024-05-08,401.14,P2M,Success
3333,134,2024-05-18,1857.76,Investment,Success
3334,134,2024-05-20,1083.91,P2P,Success
3335,134,2024-05-22,145.46,Recharge,Success
3336,134,2024-05-28,2486.81,Bill Payment,Success
3337,134,2024-05-31,157.13,P2M,Success
3338,134,2024-06-05,110.59,Recharge,Success
3339,134,2024-06-12,615.3,Recharge,Success
3340,134,2024-06-13,4024.8,P2M,Success
3341,134,2024-06-14,3358.23,P2P,Success
3342,134,2024-06-17,761.02,Recharge,Failed
3343,134,2024-06-23,901.44,P2P,Success
3344,134,2024-07-06,2974.79,P2M,Success
3345,134,2024-07-12,2665.48,P2M,Success
3346,134,2024-07-18,3272.97,Recharge,Success
3347,134,2024-07-24,1813.96,P2P,Success
3348,134,2024-07-26,2855.22,P2P,Success
3349,134,2024-07-27,731.88,P2P,Success
3350,134,2024-07-28,1937.67,Bill Payment,Success
3351,134,2024-08-01,2199.69,P2P,Failed
3352,134,2024-08-04,3456.31,Bill Payment,Success
3353,134,2024-08-05,2848.23,P2P,Success
3354,134,2024-08-12,4638.38,P2P,Success
3355,134,2024-08-17,1171.89,P2P,Success
3356,134,2024-08-20,673.19,P2M,Failed
3357,134,2024-08-24,69.17,P2P,Success
3358,134,2024-09-02,780.2,P2P,Success
3359,134,2024-09-04,894.62,P2M,Success
3360,134,2024-09-13,1185.67,P2P,Failed
3361,134,2024-09-15,122.6,P2M,Success
3362,134,2024-09-21,954.91,P2P,Success
3363,134,2024-09-26,3422.17,P2M,Success
3364,134,2024-10-07,2774.05,P2M,Success
3365,134,2024-10-08,85.49,Bill Payment,Success
3366,134,2024-10-13,2592.2,P2M,Success
3367,134,2024-10-15,3526.81,P2P,Success
3368,134,2024-10-24,461.61,P2P,Success
3369,134,2024-10-26,3013.61,P2M,Success
3370,134,2024-10-27,2633.09,Bill Payment,Success
3371,134,2024-11-04,711.01,Bill Payment,Failed
3372,134,2024-11-06,1426.42,Investment,Success
3373,134,2024-11-10,4577.04,Recharge,Success
3374,134,2024-11-11,2950.62,P2M,Success
3375,134,2024-11-19,2034.55,Recharge,Success
3376,134,2024-11-23,2459.15,Investment,Success
3377,134,2024-12-02,4121.83,P2P,Success
3378,134,2024-12-03,2987.47,P2M,Success
3379,134,2024-12-08,70.56,P2P,Success
3380,134,2024-12-10,2430.11,P2M,Success
3381,134,2024-12-20,4633.31,Recharge,Success
3382,134,2024-12-29,1128.23,Investment,Success
3383,135,2024-06-15,1069.99,Bill Payment,Success
3384,135,2024-06-20,2759.26,Recharge,Success
3385,135,2024-06-23,4311.54,P2P,Success
3386,135,2024-06-26,1065.15,P2P,Failed
3387,135,2024-06-30,510.75,P2P,Success
3388,135,2024-07-06,1575.35,Recharge,Success
3389,135,2024-07-08,1957.24,P2M,Success
3390,135,2024-07-10,2081.44,P2M,Success
3391,135,2024-07-13,125.0,P2M,Success
3392,135,2024-07-16,1897.75,P2P,Success
3393,135,2024-07-17,1227.57,Recharge,Failed
3394,135,2024-07-21,4858.56,P2M,Success
3395,135,2024-07-30,1529.11,Recharge,Success
3396,135,2024-07-31,3664.55,P2P,Success
3397,135,2024-08-05,3720.8,P2M,Success
3398,135,2024-08-07,3851.88,P2M,Success
3399,135,2024-08-11,2014.02,Bill Payment,Success
3400,135,2024-08-14,3178.57,P2P,Success
3401,135,2024-08-24,3034.77,P2M,Failed
3402,135,2024-09-15,3996.0,P2P,Success
3403,135,2024-09-16,2319.96,P2P,Success
3404,135,2024-09-22,1793.34,P2P,Success
3405,135,2024-09-27,1338.54,P2P,Success
3406,135,2024-09-29,808.02,P2P,Success
3407,135,2024-10-11,2958.17,Recharge,Success
3408,135,2024-10-20,2987.98,Bill Payment,Reversed
3409,135,2024-10-22,3506.93,P2M,Success
3410,135,2024-10-28,568.38,Recharge,Success
3411,135,2024-10-31,3890.21,Investment,Success
3412,135,2024-11-18,1592.94,P2M,Success
3413,135,2024-12-01,2713.21,P2M,Success
3414,135,2024-12-16,4552.17,P2P,Success
3415,135,2024-12-18,3394.96,P2M,Success
3416,135,2024-12-22,3726.16,P2M,Failed
3417,135,2024-12-27,4318.72,P2P,Success
3418,135,2024-12-29,3150.39,P2P,Success
3419,136,2024-05-26,445.66,P2P,Failed
3420,136,2024-06-14,4930.89,Investment,Success
3421,136,2024-06-25,4497.44,P2P,Failed
3422,136,2024-06-26,1171.52,P2M,Failed
3423,136,2024-06-27,3727.28,Bill Payment,Success
3424,136,2024-06-27,4486.21,P2P,Failed
3425,136,2024-06-28,1119.07,Bill Payment,Failed
3426,136,2024-07-02,1213.84,Recharge,Success
3427,136,2024-07-06,2628.23,P2P,Success
3428,136,2024-07-09,1022.83,P2P,Success
3429,136,2024-07-14,4951.35,P2P,Success
3430,136,2024-07-20,2116.91,P2P,Success
3431,136,2024-08-02,1721.57,P2M,Success
3432,136,2024-08-07,4326.94,Recharge,Success
3433,136,2024-08-28,3763.05,Bill Payment,Success
3434,136,2024-08-31,4817.93,Bill Payment,Failed
3435,136,2024-09-04,1500.2,Recharge,Success
3436,136,2024-09-15,532.93,P2M,Failed
3437,136,2024-09-26,1295.32,P2M,Success
3438,136,2024-10-04,3594.19,P2P,Success
3439,136,2024-10-08,2928.0,Bill Payment,Success
3440,136,2024-10-16,1696.39,Bill Payment,Success
3441,136,2024-11-06,2275.65,P2M,Success
3442,136,2024-11-16,1664.83,P2P,Failed
3443,136,2024-11-17,4057.56,P2P,Failed
3444,136,2024-11-21,1298.89,Recharge,Success
3445,136,2024-12-06,2438.77,Recharge,Success
3446,136,2024-12-07,693.13,Bill Payment,Success
3447,136,2024-12-08,2728.58,P2P,Success
3448,136,2024-12-16,4872.02,P2M,Success
3449,136,2024-12-18,3010.92,P2P,Success
3450,136,2024-12-23,1030.78,P2P,Success
3451,137,2024-08-09,4340.69,P2M,Success
3452,137,2024-08-13,4820.54,Bill Payment,Success
3453,137,2024-08-15,3572.07,P2M,Success
3454,137,2024-08-19,1388.61,P2P,Success
3455,137,2024-08-22,3986.65,Bill Payment,Failed
3456,137,2024-08-23,3026.17,Recharge,Success
3457,137,2024-08-24,1290.0,P2M,Success
3458,137,2024-08-25,4187.15,Investment,Success
3459,137,2024-08-26,1202.08,P2P,Success
3460,137,2024-08-28,3268.25,P2M,Success
3461,137,2024-09-03,2435.41,Recharge,Success
3462,137,2024-09-04,3193.41,P2P,Success
3463,137,2024-09-06,3519.85,P2P,Success
3464,137,2024-09-08,3398.77,P2P,Success
3465,137,2024-09-10,3913.55,P2M,Failed
3466,137,2024-09-11,2231.08,P2P,Success
3467,137,2024-09-17,3235.69,Recharge,Success
3468,137,2024-09-21,3721.1,P2M,Success
3469,137,2024-09-22,4233.67,P2M,Success
3470,137,2024-09-24,1420.28,P2P,Success
3471,137,2024-09-29,86.14,P2P,Success
3472,137,2024-10-04,643.35,P2M,Success
3473,137,2024-10-15,813.73,Bill Payment,Success
3474,137,2024-10-17,4727.84,Recharge,Success
3475,137,2024-10-18,3470.22,P2P,Success
3476,137,2024-11-02,4749.62,Investment,Success
3477,137,2024-11-04,2764.65,P2P,Success
3478,137,2024-11-09,2752.67,P2P,Success
3479,137,2024-11-14,3984.83,Recharge,Success
3480,137,2024-11-23,1216.77,P2M,Success
3481,137,2024-12-02,2926.38,Investment,Success
3482,137,2024-12-13,403.13,P2M,Success
3483,137,2024-12-17,1966.83,P2P,Success
3484,137,2024-12-18,2166.05,Bill Payment,Success
3485,137,2024-12-19,4334.39,P2M,Success
3486,137,2024-12-20,166.42,P2P,Success
3487,137,2024-12-23,3235.52,Recharge,Success
3488,138,2024-08-09,2553.08,P2M,Success
3489,138,2024-08-18,550.55,P2P,Success
3490,138,2024-08-21,3234.95,P2P,Failed
3491,138,2024-08-22,2017.6,P2P,Failed
3492,138,2024-08-23,3346.36,Bill Payment,Failed
3493,138,2024-08-28,1451.57,Recharge,Success
3494,138,2024-08-30,4373.71,Bill Payment,Success
3495,138,2024-08-31,4439.28,Recharge,Success
3496,138,2024-09-06,2067.03,P2M,Success
3497,138,2024-09-10,693.27,Recharge,Success
3498,138,2024-09-15,340.0,Bill Payment,Reversed
3499,138,2024-09-20,3059.19,P2P,Failed
3500,138,2024-09-30,2545.31,Recharge,Success
3501,138,2024-10-13,1784.11,Bill Payment,Success
3502,138,2024-10-17,4721.01,Recharge,Success
3503,138,2024-10-29,4696.84,P2M,Success
3504,138,2024-11-02,126.74,P2M,Success
3505,138,2024-11-09,4498.91,P2P,Success
3506,138,2024-11-15,4975.58,Bill Payment,Success
3507,138,2024-11-24,3578.76,P2P,Success
3508,138,2024-11-29,4002.34,Recharge,Success
3509,138,2024-12-02,1334.11,P2P,Success
3510,138,2024-12-09,1492.86,P2P,Success
3511,138,2024-12-11,2790.98,P2M,Success
3512,138,2024-12-14,1603.77,P2P,Success
3513,138,2024-12-16,1453.95,Recharge,Success
3514,138,2024-12-17,3965.13,P2P,Success
3515,138,2024-12-27,3510.13,P2P,Success
3516,138,2024-12-28,681.53,P2M,Success
3517,138,2024-12-29,3001.37,Bill Payment,Failed
3518,139,2024-08-07,652.46,P2P,Success
3519,139,2024-08-12,4813.87,P2P,Success
3520,139,2024-08-13,731.53,P2P,Success
3521,139,2024-08-17,1025.91,P2P,Success
3522,139,2024-08-19,3958.86,P2M,Success
3523,139,2024-08-24,924.66,P2P,Success
3524,139,2024-08-25,474.06,P2M,Reversed
3525,139,2024-08-26,86.31,P2M,Success
3526,139,2024-08-27,1636.28,P2M,Success
3527,139,2024-08-30,2347.82,Recharge,Success
3528,139,2024-09-01,1437.21,P2P,Success
3529,139,2024-09-08,1161.35,Recharge,Success
3530,139,2024-09-13,1299.97,Recharge,Success
3531,139,2024-09-20,173.06,Investment,Success
3532,139,2024-09-23,2470.67,Recharge,Success
3533,139,2024-09-30,3711.43,Investment,Success
3534,139,2024-10-04,2186.79,P2P,Success
3535,139,2024-10-10,1492.96,Recharge,Failed
3536,139,2024-10-11,668.82,P2P,Success
3537,139,2024-10-17,698.97,P2M,Success
3538,139,2024-10-19,514.74,P2M,Failed
3539,139,2024-10-24,3254.9,P2M,Success
3540,139,2024-11-01,2042.37,P2M,Success
3541,139,2024-11-05,2477.02,P2P,Success
3542,139,2024-11-22,2165.6,Bill Payment,Success
3543,139,2024-11-25,3171.45,P2P,Success
3544,139,2024-11-28,4789.3,P2M,Success
3545,139,2024-11-30,3038.05,P2P,Success
3546,139,2024-12-09,210.66,P2M,Success
3547,139,2024-12-12,720.16,P2M,Success
3548,139,2024-12-18,1342.1,P2M,Success
3549,139,2024-12-30,4372.76,P2P,Success
3550,140,2024-01-16,3792.55,Recharge,Success
3551,140,2024-01-18,4905.94,Investment,Success
3552,140,2024-01-21,1600.81,Bill Payment,Success
3553,140,2024-01-22,72.98,P2M,Success
3554,140,2024-01-23,4403.92,Recharge,Success
3555,140,2024-01-26,2366.24,Bill Payment,Failed
3556,140,2024-01-31,2616.37,Recharge,Success
3557,140,2024-02-01,3295.27,P2P,Success
3558,140,2024-02-02,3409.33,P2P,Success
3559,140,2024-02-03,4245.73,P2P,Success
3560,140,2024-02-06,1229.19,P2P,Success
3561,140,2024-02-11,962.03,P2M,Success
3562,140,2024-02-18,2384.91,Recharge,Success
3563,140,2024-02-21,3213.07,P2M,Success
3564,140,2024-02-25,1558.63,Recharge,Success
3565,140,2024-11-28,2877.08,P2M,Success
3566,140,2024-11-29,2696.37,P2M,Success
3567,140,2024-11-30,3910.75,P2P,Success
3568,140,2024-12-02,4240.69,P2P,Failed
3569,140,2024-12-04,4532.82,P2P,Success
3570,140,2024-12-13,1126.41,P2P,Success
3571,140,2024-12-15,3786.52,Bill Payment,Success
3572,140,2024-12-28,2640.75,P2P,Success
3573,141,2024-08-06,3516.84,P2M,Success
3574,141,2024-08-07,2238.57,Bill Payment,Success
3575,141,2024-08-22,4995.52,P2M,Failed
3576,141,2024-08-30,2029.32,P2P,Success
3577,141,2024-09-12,4673.48,Recharge,Success
3578,141,2024-09-16,2040.52,Bill Payment,Success
3579,141,2024-09-17,2727.63,P2P,Success
3580,141,2024-09-21,1528.03,Bill Payment,Success
3581,141,2024-09-23,3651.91,P2P,Failed
3582,141,2024-09-26,2846.09,Bill Payment,Success
3583,142,2024-08-22,186.56,Bill Payment,Success
3584,142,2024-09-01,3989.03,Recharge,Failed
3585,142,2024-09-04,2614.21,P2M,Success
3586,142,2024-09-10,142.07,P2M,Success
3587,142,2024-09-11,1570.12,Recharge,Success
3588,142,2024-09-12,1454.98,Bill Payment,Success
3589,142,2024-09-15,2622.96,P2P,Success
3590,142,2024-09-16,3191.18,P2M,Success
3591,142,2024-09-18,3637.26,P2P,Success
3592,142,2024-09-25,505.55,P2P,Success
3593,142,2024-09-26,1119.23,P2P,Success
3594,142,2024-10-02,4401.2,P2M,Success
3595,142,2024-10-06,1474.72,P2P,Success
3596,142,2024-10-14,317.44,Recharge,Failed
3597,142,2024-10-15,2067.23,Bill Payment,Success
3598,142,2024-10-21,4397.54,P2M,Success
3599,142,2024-10-23,2884.26,P2P,Success
3600,142,2024-10-26,3071.31,P2P,Success
3601,142,2024-10-27,4881.46,P2P,Success
3602,142,2024-10-29,2391.41,P2P,Success
3603,142,2024-11-02,4508.17,P2P,Success
3604,142,2024-11-03,2146.98,P2P,Success
3605,142,2024-11-04,4158.54,P2M,Success
3606,142,2024-11-06,4467.17,Bill Payment,Success
3607,142,2024-11-12,1992.37,P2M,Success
3608,142,2024-11-14,2275.52,Bill Payment,Success
3609,142,2024-11-20,3440.53,Bill Payment,Success
3610,142,2024-12-02,2867.43,P2P,Success
3611,142,2024-12-10,4105.44,P2P,Success
3612,142,2024-12-16,4709.44,Bill Payment,Failed
3613,142,2024-12-17,3285.77,P2M,Success
3614,142,2024-12-18,231.98,Bill Payment,Success
3615,142,2024-12-20,2281.43,P2M,Success
3616,142,2024-12-25,2292.82,P2M,Success
3617,142,2024-12-29,1932.59,P2P,Success
3618,143,2024-07-16,2175.13,P2P,Success
3619,143,2024-08-08,1207.61,P2M,Success
3620,143,2024-08-19,627.33,P2M,Success
3621,143,2024-08-21,1987.71,P2M,Success
3622,143,2024-08-26,379.88,Bill Payment,Success
3623,143,2024-09-02,1789.34,Bill Payment,Success
3624,143,2024-09-03,4305.59,Bill Payment,Success
3625,143,2024-09-16,2370.1,P2M,Success
3626,143,2024-09-19,193.52,Bill Payment,Success
3627,143,2024-09-25,3908.76,Investment,Success
3628,143,2024-10-18,2256.97,P2M,Success
3629,143,2024-10-21,825.02,P2M,Success
3630,143,2024-10-28,4722.94,Bill Payment,Success
3631,143,2024-10-31,1204.59,P2P,Success
3632,143,2024-11-04,3144.65,Recharge,Success
3633,143,2024-11-10,901.61,P2P,Success
3634,143,2024-11-11,1594.66,P2P,Success
3635,143,2024-11-14,2091.14,P2P,Success
3636,143,2024-11-23,4289.24,P2P,Failed
3637,143,2024-11-25,2426.98,Recharge,Success
3638,143,2024-12-01,1059.77,P2P,Success
